id,fecha,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,nota_caja,atendidoPor,pendiente,aFuturo,createdAt,updateddAt,MascotumId,referenciumId,ClienteId
2811,"2013-07-13 00:00:00",00:00:00,"Sin referencia","2013-07-13 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1078,3,802
2812,"2023-09-09 00:00:00",00:00:00,"Sin referencia","2023-09-09 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1553,3,837
2813,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1553,3,837
2814,"2023-09-25 00:00:00",00:00:00,"Sin referencia","2023-09-25 00:00:00","Sin referencia","VERMIC JARABE",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1553,3,837
2815,"2023-09-09 00:00:00",00:00:00,"Sin referencia","2023-09-09 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1275,3,973
2816,"2023-09-09 00:00:00",00:00:00,"Sin referencia","2023-09-09 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1557,3,973
2817,"2023-09-09 00:00:00",00:00:00,"Sin referencia","2023-09-09 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1307,3,810
2818,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1553,3,837
2819,"2012-09-11 00:00:00",00:00:00,"Sin referencia","2012-09-11 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1232,3,780
2820,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1078,3,802
2821,"2023-09-11 00:00:00",00:00:00,"Sin referencia","2023-09-11 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1564,3,780
2822,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1076,3,802
2823,"2023-09-11 00:00:00",00:00:00,"Sin referencia","2023-09-11 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",278,3,129
2824,"2022-11-21 00:00:00",00:00:00,"Sin referencia","2022-11-21 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",18,3,12
2825,"2023-07-14 00:00:00",00:00:00,"Sin referencia","2023-07-14 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1116,3,689
2826,"2022-11-16 00:00:00",00:00:00,"Sin referencia","2022-11-16 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",18,3,12
2827,"2022-11-21 00:00:00",00:00:00,"Sin referencia","2022-11-21 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",46,3,24
2828,"2022-11-23 00:00:00",00:00:00,"Sin referencia","2022-11-23 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",193,3,35
2829,"2023-07-14 00:00:00",00:00:00,"Sin referencia","2023-07-14 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",985,3,586
2830,"2023-07-15 00:00:00",00:00:00,"Sin referencia","2023-07-15 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1010,3,607
2831,"2023-07-15 00:00:00",00:00:00,"Sin referencia","2023-07-15 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1085,3,704
2832,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1085,3,704
2833,"2022-11-19 00:00:00",00:00:00,"Sin referencia","2022-11-19 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",193,3,35
2834,"2022-11-23 00:00:00",00:00:00,"Sin referencia","2022-11-23 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",198,3,36
2835,"2023-07-15 00:00:00",00:00:00,"Sin referencia","2023-07-15 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1095,3,818
2836,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1095,3,818
2837,"2023-07-15 00:00:00",00:00:00,"Sin referencia","2023-07-15 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1097,3,820
2838,"2023-07-17 00:00:00",00:00:00,"Sin referencia","2023-07-17 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1053,3,476
2839,"2022-11-18 00:00:00",00:00:00,"Sin referencia","2022-11-18 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",198,3,36
2840,"2023-07-19 00:00:00",00:00:00,"Sin referencia","2023-07-19 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",951,3,544
2841,"2022-11-24 00:00:00",00:00:00,"Sin referencia","2022-11-24 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",215,3,58
2842,"2023-07-20 00:00:00",00:00:00,"Sin referencia","2023-07-20 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",984,3,583
2843,"2022-11-19 00:00:00",00:00:00,"Sin referencia","2022-11-19 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",215,3,58
2844,"2023-07-20 00:00:00",00:00:00,"Sin referencia","2023-07-20 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",322,3,49
2845,"2022-11-24 00:00:00",00:00:00,"Sin referencia","2022-11-24 00:00:00","Sin referencia","3 VACUNA PERRO CON RABIA INCLUIDA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",218,3,59
2846,"2022-11-19 00:00:00",00:00:00,"Sin referencia","2022-11-19 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",218,3,59
2847,"2023-07-21 00:00:00",00:00:00,"Sin referencia","2023-07-21 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1133,3,862
2848,"2023-07-21 00:00:00",00:00:00,"Sin referencia","2023-07-21 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",989,3,592
2849,"2023-07-22 00:00:00",00:00:00,"Sin referencia","2023-07-22 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",921,3,567
2850,"2023-07-22 00:00:00",00:00:00,"Sin referencia","2023-07-22 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1180,3,1495
2851,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1180,3,1495
2852,"2022-11-25 00:00:00",00:00:00,"Sin referencia","2022-11-25 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",227,3,62
2853,"2022-11-20 00:00:00",00:00:00,"Sin referencia","2022-11-20 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",227,3,62
2854,"2022-11-25 00:00:00",00:00:00,"Sin referencia","2022-11-25 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",234,3,68
2855,"2023-07-17 00:00:00",00:00:00,"Sin referencia","2023-07-17 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1180,3,1495
2856,"2023-07-24 00:00:00",00:00:00,"Sin referencia","2023-07-24 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1016,3,611
2857,"2022-11-21 00:00:00",00:00:00,"Sin referencia","2022-11-21 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",252,3,76
2858,"2022-11-26 00:00:00",00:00:00,"Sin referencia","2022-11-26 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",252,3,76
2859,"2023-07-25 00:00:00",00:00:00,"Sin referencia","2023-07-25 00:00:00","Sin referencia","1 VACUNA GATO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1149,3,870
2860,"2022-11-23 00:00:00",00:00:00,"Sin referencia","2022-11-23 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",253,3,78
2861,"2023-07-27 00:00:00",00:00:00,"Sin referencia","2023-07-27 00:00:00","Sin referencia","3ERA Y 4TA VACUNA JUNTAS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1156,3,567
2862,"2022-11-26 00:00:00",00:00:00,"Sin referencia","2022-11-26 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",253,3,78
2863,"2023-07-31 00:00:00",00:00:00,"Sin referencia","2023-07-31 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1014,3,609
2864,"2023-08-01 00:00:00",00:00:00,"Sin referencia","2023-08-01 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1171,3,740
2865,"2023-08-02 00:00:00",00:00:00,"Sin referencia","2023-08-02 00:00:00","Sin referencia","4 VACUNA PERRO - RABIA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1191,3,900
2866,"2023-08-04 00:00:00",00:00:00,"Sin referencia","2023-08-04 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1207,3,912
2867,"2023-08-04 00:00:00",00:00:00,"Sin referencia","2023-08-04 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1210,3,915
2868,"2022-11-26 00:00:00",00:00:00,"Sin referencia","2022-11-26 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",46,3,24
2869,"2022-11-28 00:00:00",00:00:00,"Sin referencia","2022-11-28 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",284,3,97
2870,"2023-08-04 00:00:00",00:00:00,"Sin referencia","2023-08-04 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1217,3,918
2871,"2023-08-04 00:00:00",00:00:00,"Sin referencia","2023-08-04 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1221,3,920
2872,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1097,3,820
2873,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1097,3,820
2874,"2023-08-08 00:00:00",00:00:00,"Sin referencia","2023-08-08 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1273,3,969
2875,"2023-08-08 00:00:00",00:00:00,"Sin referencia","2023-08-08 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1275,3,973
2876,"2023-08-08 00:00:00",00:00:00,"Sin referencia","2023-08-08 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1280,3,975
2877,"2022-11-23 00:00:00",00:00:00,"Sin referencia","2022-11-23 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",284,3,97
2878,"2022-11-29 00:00:00",00:00:00,"Sin referencia","2022-11-29 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",294,3,103
2879,"2022-11-24 00:00:00",00:00:00,"Sin referencia","2022-11-24 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",294,3,103
2880,"2022-11-29 00:00:00",00:00:00,"Sin referencia","2022-11-29 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",305,3,125
2881,"2022-10-05 00:00:00",00:00:00,"Sin referencia","2022-10-05 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",305,3,125
2882,"2023-08-04 00:00:00",00:00:00,"Sin referencia","2023-08-04 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1282,3,978
2883,"2023-08-10 00:00:00",00:00:00,"Sin referencia","2023-08-10 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",322,3,49
2884,"2023-08-12 00:00:00",00:00:00,"Sin referencia","2023-08-12 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1227,3,567
2885,"2022-11-29 00:00:00",00:00:00,"Sin referencia","2022-11-29 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",307,3,134
2886,"2023-07-15 00:00:00",00:00:00,"Sin referencia","2023-07-15 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1182,3,1005
2887,"2022-11-29 00:00:00",00:00:00,"Sin referencia","2022-11-29 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",307,3,134
2888,"2023-08-12 00:00:00",00:00:00,"Sin referencia","2023-08-12 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1182,3,1005
2889,"2023-08-12 00:00:00",00:00:00,"Sin referencia","2023-08-12 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1184,3,1007
2890,"2022-11-29 00:00:00",00:00:00,"Sin referencia","2022-11-29 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",49,3,30
2891,"2023-08-12 00:00:00",00:00:00,"Sin referencia","2023-08-12 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1190,3,1011
2892,"2022-12-05 00:00:00",00:00:00,"Sin referencia","2022-12-05 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",49,3,30
2893,"2022-11-30 00:00:00",00:00:00,"Sin referencia","2022-11-30 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",329,3,144
2894,"2022-12-05 00:00:00",00:00:00,"Sin referencia","2022-12-05 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",329,3,144
2895,"2023-08-14 00:00:00",00:00:00,"Sin referencia","2023-08-14 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1076,3,802
2896,"2022-11-30 00:00:00",00:00:00,"Sin referencia","2022-11-30 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",330,3,147
2897,"2023-08-14 00:00:00",00:00:00,"Sin referencia","2023-08-14 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1078,3,802
2898,"2023-08-15 00:00:00",00:00:00,"Sin referencia","2023-08-15 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",10,3,1495
2899,"2023-08-15 00:00:00",00:00:00,"Sin referencia","2023-08-15 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1206,3,774
2900,"2023-08-16 00:00:00",00:00:00,"Sin referencia","2023-08-16 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1171,3,740
2901,"2023-08-18 00:00:00",00:00:00,"Sin referencia","2023-08-18 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1219,3,778
2902,"2013-08-21 00:00:00",00:00:00,"Sin referencia","2013-08-21 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1232,3,780
2903,"2022-12-12 00:00:00",00:00:00,"Sin referencia","2022-12-12 00:00:00","Sin referencia","AVISO DE VACUNA",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1232,3,780
2904,"2023-08-21 00:00:00",00:00:00,"Sin referencia","2023-08-21 00:00:00","Sin referencia","3 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1085,3,704
2905,"2022-11-25 00:00:00",00:00:00,"Sin referencia","2022-11-25 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",330,3,147
2906,"2023-08-16 00:00:00",00:00:00,"Sin referencia","2023-08-16 00:00:00","Sin referencia","VERMIC COMPRIMIDO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",1232,3,780
2907,"2022-12-01 00:00:00",00:00:00,"Sin referencia","2022-12-01 00:00:00","Sin referencia","2 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",255,3,80
2908,"2022-11-25 00:00:00",00:00:00,"Sin referencia","2022-11-25 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",344,3,162
2909,"2022-11-01 00:00:00",00:00:00,"Sin referencia","2022-11-01 00:00:00","Sin referencia","1 VACUNA PERRO",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",344,3,162
2910,"2022-11-26 00:00:00",00:00:00,"Sin referencia","2022-11-26 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",255,3,80
2911,"2022-12-01 00:00:00",00:00:00,"Sin referencia","2022-12-01 00:00:00","Sin referencia","ATP COMPRIMIDOS",36.2,36.2,"Sin referencia","Sin referencia","Sin especificar",FALSE,FALSE,"2024-02-14 12:46:21","2024-02-14 12:46:39",346,3,164
