id,fecha,hora,anamnesis,agendado,eog,tratamiento,temperatura,peso,referencia,notaCaja,atendidoPor,pendiente,aFuturo,createdAt,updatedAt,MascotumId,referenciumId,ClienteId
1040,"2024-02-21 00:00:00",00:00:00,"Sin especificar","2024-02-21 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",154,6,1542
1041,"2023-05-30 00:00:00",00:00:00,"Sin especificar","2023-05-30 00:00:00","Sin especificar",VACUNACION,36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1155,6,641
1042,"2023-03-13 00:00:00",00:00:00,"Sin especificar","2023-03-13 00:00:00","Sin especificar","CONTROL 09:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",671,6,458
1043,"2023-03-14 00:00:00",00:00:00,"Sin especificar","2023-03-14 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",164,6,1550
1044,"2023-05-12 00:00:00",00:00:00,"Sin especificar","2023-05-12 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",990,6,405
1045,"2023-03-10 00:00:00",00:00:00,"Sin especificar","2023-03-10 00:00:00","Sin especificar","CONTROL 17:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",19,6,10
1046,"2023-04-10 00:00:00",00:00:00,"Sin especificar","2023-04-10 00:00:00","Sin especificar","CONTROL 14:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",837,6,99
1047,"2023-03-09 00:00:00",00:00:00,"Sin especificar","2023-03-09 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",164,6,1550
1048,"2023-05-31 00:00:00",00:00:00,"Sin especificar","2023-05-31 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",706,6,903
1049,"2023-03-09 00:00:00",00:00:00,"Sin especificar","2023-03-09 00:00:00","Sin especificar","CONTROL 09:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",534,6,146
1050,"2023-04-12 00:00:00",00:00:00,"Sin especificar","2023-04-12 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",729,6,932
1051,"2023-03-09 00:00:00",00:00:00,"Sin especificar","2023-03-09 00:00:00","Sin especificar","CONTROL 10:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",532,6,494
1052,"2023-05-26 00:00:00",00:00:00,"Sin especificar","2023-05-26 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",706,6,903
1053,"2023-04-12 00:00:00",00:00:00,"Sin especificar","2023-04-12 00:00:00","Sin especificar","CONTROL 19:30",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",698,6,465
1054,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",490,6,227
1055,"2023-03-14 00:00:00",00:00:00,"Sin especificar","2023-03-14 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",123,6,1533
1056,"2023-04-14 00:00:00",00:00:00,"Sin especificar","2023-04-14 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",855,6,338
1057,"2023-03-29 00:00:00",00:00:00,"Sin especificar","2023-03-29 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",446,6,1410
1058,"2023-05-31 00:00:00",00:00:00,"Sin especificar","2023-05-31 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",810,6,657
1059,"2023-03-09 00:00:00",00:00:00,"Sin especificar","2023-03-09 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",123,6,1533
1060,"2023-03-24 00:00:00",00:00:00,"Sin especificar","2023-03-24 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",446,6,1410
1061,"2023-05-26 00:00:00",00:00:00,"Sin especificar","2023-05-26 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",810,6,657
1062,"2023-02-23 00:00:00",00:00:00,"Sin especificar","2023-02-23 00:00:00","Sin especificar","MANDAR MENSAJE PARA VER COMO VIENE",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",493,6,230
1063,"2023-04-12 00:00:00",00:00:00,"Sin especificar","2023-04-12 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",352,6,51
1064,"2023-03-14 00:00:00",00:00:00,"Sin especificar","2023-03-14 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",536,6,496
1065,"2023-05-27 00:00:00",00:00:00,"Sin especificar","2023-05-27 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",961,6,593
1066,"2023-04-11 00:00:00",00:00:00,"Sin especificar","2023-04-11 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",522,6,260
1067,"2023-03-30 00:00:00",00:00:00,"Sin especificar","2023-03-30 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",540,6,498
1068,"2023-02-27 00:00:00",00:00:00,"Sin especificar","2023-02-27 00:00:00","Sin especificar","CONTROL 14:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",17,6,181
1069,"2023-06-01 00:00:00",00:00:00,"Sin especificar","2023-06-01 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",961,6,593
1070,"2023-04-13 00:00:00",00:00:00,"Sin especificar","2023-04-13 00:00:00","Sin especificar","CONTROL S/H",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",837,6,99
1071,"2023-02-23 00:00:00",00:00:00,"Sin especificar","2023-02-23 00:00:00","Sin especificar","CONTROL 19:10",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",509,6,252
1072,"2023-04-28 00:00:00",00:00:00,"Sin especificar","2023-04-28 00:00:00","Sin especificar","AVISAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",858,6,340
1073,"2023-06-14 00:00:00",00:00:00,"Sin especificar","2023-06-14 00:00:00","Sin especificar","RECORDAR DESPARACITACION DE CACHORRO",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",807,6,655
1074,"2023-03-25 00:00:00",00:00:00,"Sin especificar","2023-03-25 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",540,6,498
1075,"2023-02-27 00:00:00",00:00:00,"Sin especificar","2023-02-27 00:00:00","Sin especificar","RECORDAR DESPARASITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",510,6,255
1076,"2023-02-27 00:00:00",00:00:00,"Sin especificar","2023-02-27 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",38,6,196
1077,"2023-05-17 00:00:00",00:00:00,"Sin especificar","2023-05-17 00:00:00","Sin especificar","RECORDAR VACUNACIONN",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",842,6,678
1078,"2023-06-02 00:00:00",00:00:00,"Sin especificar","2023-06-02 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",925,6,574
1079,"2023-05-02 00:00:00",00:00:00,"Sin especificar","2023-05-02 00:00:00","Sin especificar","AVISAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",858,6,340
1080,"2023-02-28 00:00:00",00:00:00,"Sin especificar","2023-02-28 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",569,6,311
1081,"2023-06-27 00:00:00",00:00:00,"Sin especificar","2023-06-27 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",925,6,574
1082,"2023-04-28 00:00:00",00:00:00,"Sin especificar","2023-04-28 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",38,6,196
1083,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",512,6,256
1084,"2022-05-02 00:00:00",00:00:00,"Sin especificar","2022-05-02 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",38,6,196
1085,"2023-03-15 00:00:00",00:00:00,"Sin especificar","2023-03-15 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",514,6,1438
1086,"2023-04-12 00:00:00",00:00:00,"Sin especificar","2023-04-12 00:00:00","Sin especificar","CONTRO 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",815,6,319
1087,"2023-06-17 00:00:00",00:00:00,"Sin especificar","2023-06-17 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",925,6,574
1088,"2023-03-10 00:00:00",00:00:00,"Sin especificar","2023-03-10 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",514,6,1438
1089,"2023-06-02 00:00:00",00:00:00,"Sin especificar","2023-06-02 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",990,6,405
1090,"2023-05-13 00:00:00",00:00:00,"Sin especificar","2023-05-13 00:00:00","Sin especificar","RECORDAR DAR NEXGARD",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",397,6,390
1091,"2023-02-27 00:00:00",00:00:00,"Sin especificar","2023-02-27 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",500,6,241
1092,"2023-05-27 00:00:00",00:00:00,"Sin especificar","2023-05-27 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",990,6,405
1093,"2023-04-20 00:00:00",00:00:00,"Sin especificar","2023-04-20 00:00:00","Sin especificar","COORDINAR CONTROL",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",869,6,346
1094,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",490,6,227
1095,"2023-04-22 00:00:00",00:00:00,"Sin especificar","2023-04-22 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",871,6,347
1096,"2023-05-18 00:00:00",00:00:00,"Sin especificar","2023-05-18 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",849,6,680
1097,"2023-02-23 00:00:00",00:00:00,"Sin especificar","2023-02-23 00:00:00","Sin especificar","RECORDAR VACUNACION RABIA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",339,6,182
1098,"2023-04-27 00:00:00",00:00:00,"Sin especificar","2023-04-27 00:00:00","Sin especificar","RECORDAR VACUNA 4",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",871,6,347
1099,"2024-05-06 00:00:00",00:00:00,"Sin especificar","2024-05-06 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",629,6,439
1100,"2023-02-18 00:00:00",00:00:00,"Sin especificar","2023-02-18 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",339,6,182
1101,"2024-05-13 00:00:00",00:00:00,"Sin especificar","2024-05-13 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",629,6,439
1102,"2023-04-12 00:00:00",00:00:00,"Sin especificar","2023-04-12 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",708,6,1478
1103,"2023-03-14 00:00:00",00:00:00,"Sin especificar","2023-03-14 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",462,6,132
1104,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",473,6,218
1105,"2023-05-29 00:00:00",00:00:00,"Sin especificar","2023-05-29 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",681,6,646
1106,"2023-05-02 00:00:00",00:00:00,"Sin especificar","2023-05-02 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",872,6,348
1107,"2023-03-30 00:00:00",00:00:00,"Sin especificar","2023-03-30 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",565,6,500
1108,"2023-02-25 00:00:00",00:00:00,"Sin especificar","2023-02-25 00:00:00","Sin especificar","CONTROL S/H",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",509,6,252
1109,"2023-06-03 00:00:00",00:00:00,"Sin especificar","2023-06-03 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",681,6,646
1110,"2023-04-27 00:00:00",00:00:00,"Sin especificar","2023-04-27 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",872,6,348
1111,"2023-03-25 00:00:00",00:00:00,"Sin especificar","2023-03-25 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",565,6,500
1112,"2023-03-17 00:00:00",00:00:00,"Sin especificar","2023-03-17 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",613,6,329
1113,"2023-04-17 00:00:00",00:00:00,"Sin especificar","2023-04-17 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",874,6,350
1114,"2024-05-13 00:00:00",00:00:00,"Sin especificar","2024-05-13 00:00:00","Sin especificar","RECORDAR VACUNACION ANUAL",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",578,6,515
1115,"2023-03-31 00:00:00",00:00:00,"Sin especificar","2023-03-31 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",568,6,503
1116,"2023-03-12 00:00:00",00:00:00,"Sin especificar","2023-03-12 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",613,6,329
1117,"2023-04-27 00:00:00",00:00:00,"Sin especificar","2023-04-27 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",876,6,352
1118,"2023-05-29 00:00:00",00:00:00,"Sin especificar","2023-05-29 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",956,6,435
1119,"2023-03-25 00:00:00",00:00:00,"Sin especificar","2023-03-25 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",568,6,503
1120,"2023-02-24 00:00:00",00:00:00,"Sin especificar","2023-02-24 00:00:00","Sin especificar","RECORDAR CONTROL",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",439,6,273
1121,"2023-05-02 00:00:00",00:00:00,"Sin especificar","2023-05-02 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",876,6,352
1122,"2023-06-03 00:00:00",00:00:00,"Sin especificar","2023-06-03 00:00:00","Sin especificar","RECORDAR VACUNA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",956,6,435
1123,"2023-03-17 00:00:00",00:00:00,"Sin especificar","2023-03-17 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",210,6,96
1124,"2023-03-15 00:00:00",00:00:00,"Sin especificar","2023-03-15 00:00:00","Sin especificar","CONTROL 11:20",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",698,6,465
1125,"2023-03-12 00:00:00",00:00:00,"Sin especificar","2023-03-12 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",210,6,96
1126,"2023-06-05 00:00:00",00:00:00,"Sin especificar","2023-06-05 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",710,6,288
1127,"2023-03-16 00:00:00",00:00:00,"Sin especificar","2023-03-16 00:00:00","Sin especificar","CONTROL 10:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",532,6,494
1128,"2023-05-31 00:00:00",00:00:00,"Sin especificar","2023-05-31 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",710,6,288
1129,"2023-03-28 00:00:00",00:00:00,"Sin especificar","2023-03-28 00:00:00","Sin especificar","RECORDAR DAR NEXGARD DE 4K A 10K",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",545,6,365
1130,"2023-05-22 00:00:00",00:00:00,"Sin especificar","2023-05-22 00:00:00","Sin especificar","CONTROL 19:00",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",807,6,655
1131,"2023-03-16 00:00:00",00:00:00,"Sin especificar","2023-03-16 00:00:00","Sin especificar","CONTROL 10:20",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",19,6,10
1132,"2023-06-06 00:00:00",00:00:00,"Sin especificar","2023-06-06 00:00:00","Sin especificar","RECORDAR VACUNACION DE ROMAN Y SEBA",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",809,6,522
1133,"2023-03-26 00:00:00",00:00:00,"Sin especificar","2023-03-26 00:00:00","Sin especificar","RECORDAR DAR NEXGARD",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",19,6,10
1134,"2023-06-01 00:00:00",00:00:00,"Sin especificar","2023-06-01 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",809,6,522
1135,"2023-03-31 00:00:00",00:00:00,"Sin especificar","2023-03-31 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",387,6,234
1136,"2023-03-25 00:00:00",00:00:00,"Sin especificar","2023-03-25 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",387,6,234
1137,"2023-05-02 00:00:00",00:00:00,"Sin especificar","2023-05-02 00:00:00","Sin especificar","RECORDAR DESPARACITACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",852,6,274
1138,"2023-03-31 00:00:00",00:00:00,"Sin especificar","2023-03-31 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",477,6,221
1139,"2023-06-07 00:00:00",00:00:00,"Sin especificar","2023-06-07 00:00:00","Sin especificar","RECORDAR VACUNACION",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",852,6,274
1140,"2023-09-01 00:00:00",00:00:00,"Sin especificar","2023-09-01 00:00:00","Sin especificar","VER SI YA ESTAN PARA CASTRAR",36.2,36.2,"Sin especificar","Sin especificar","Sin especificar",FALSE,FALSE,"2024-02-15 12:21:06","2024-02-20 09:30:09",1036,6,623
